index,gamma,spacing_raw,spacing_normalized,source,block_label
1000000000048,267653395661.1944932078,0.2551969220,0.9940762826963548,odlyzko_block_1e12_10k,block_1e12_10k
1000000000049,267653395661.4496901298,0.3868792783,1.5070225448280583,odlyzko_block_1e12_10k,block_1e12_10k
1000000000050,267653395661.8365694081,0.0880218858,0.34287431190880757,odlyzko_block_1e12_10k,block_1e12_10k
1000000000051,267653395661.9245912939,0.3694517131,1.439136423417713,odlyzko_block_1e12_10k,block_1e12_10k
1000000000052,267653395662.2940430070,0.0593853669,0.2313256143995383,odlyzko_block_1e12_10k,block_1e12_10k
1000000000053,267653395662.3534283739,0.1968786626,0.7669074043913134,odlyzko_block_1e12_10k,block_1e12_10k
1000000000054,267653395662.5503070365,0.1851199582,0.7211033677765074,odlyzko_block_1e12_10k,block_1e12_10k
1000000000055,267653395662.7354269947,0.3790842424,1.4766583059095224,odlyzko_block_1e12_10k,block_1e12_10k
1000000000056,267653395663.1145112371,0.2336473812,0.9101337051592739,odlyzko_block_1e12_10k,block_1e12_10k
1000000000057,267653395663.3481586183,0.2900825977,1.1299675095478343,odlyzko_block_1e12_10k,block_1e12_10k
1000000000058,267653395663.6382412160,0.1911418453,0.7445606065876319,odlyzko_block_1e12_10k,block_1e12_10k
1000000000059,267653395663.8293830613,0.1838400371,0.7161176524347007,odlyzko_block_1e12_10k,block_1e12_10k
1000000000060,267653395664.0132230984,0.4756110360,1.8526620422030229,odlyzko_block_1e12_10k,block_1e12_10k
1000000000061,267653395664.4888341344,0.1406620630,0.5479251850204948,odlyzko_block_1e12_10k,block_1e12_10k
1000000000062,267653395664.6294961974,0.2402964551,0.9360340436670501,odlyzko_block_1e12_10k,block_1e12_10k
1000000000063,267653395664.8697926525,0.1659882661,0.6465791093514597,odlyzko_block_1e12_10k,block_1e12_10k
1000000000064,267653395665.0357809186,0.3463098068,1.3489910564251972,odlyzko_block_1e12_10k,block_1e12_10k
1000000000065,267653395665.3820907254,0.2449974123,0.9543458243182332,odlyzko_block_1e12_10k,block_1e12_10k
1000000000066,267653395665.6270881377,0.2342188609,0.9123598073059994,odlyzko_block_1e12_10k,block_1e12_10k
1000000000067,267653395665.8613069986,0.3046068125,1.1865441224020767,odlyzko_block_1e12_10k,block_1e12_10k
1000000000068,267653395666.1659138111,0.2279256648,0.887845730347999,odlyzko_block_1e12_10k,block_1e12_10k
1000000000069,267653395666.3938394759,0.2519172265,0.9813007856987177,odlyzko_block_1e12_10k,block_1e12_10k
1000000000070,267653395666.6457567024,0.2127997665,0.828925361572928,odlyzko_block_1e12_10k,block_1e12_10k
1000000000071,267653395666.8585564689,0.2235214191,0.8706897389700261,odlyzko_block_1e12_10k,block_1e12_10k
1000000000072,267653395667.0820778880,0.3622502873,1.4110844918623044,odlyzko_block_1e12_10k,block_1e12_10k
1000000000073,267653395667.4443281753,0.4787971237,1.8650729059101148,odlyzko_block_1e12_10k,block_1e12_10k
1000000000074,267653395667.9231252990,0.1855276037,0.7226912816129024,odlyzko_block_1e12_10k,block_1e12_10k
1000000000075,267653395668.1086529027,0.3035570811,1.1824550719556186,odlyzko_block_1e12_10k,block_1e12_10k
1000000000076,267653395668.4122099838,0.3335526428,1.2992976899562072,odlyzko_block_1e12_10k,block_1e12_10k
1000000000077,267653395668.7457626266,0.1062289292,0.413796758309146,odlyzko_block_1e12_10k,block_1e12_10k
1000000000078,267653395668.8519915558,0.2772577004,1.0800102995086038,odlyzko_block_1e12_10k,block_1e12_10k
1000000000079,267653395669.1292492562,0.1689941333,0.6582879546978224,odlyzko_block_1e12_10k,block_1e12_10k
1000000000080,267653395669.2982433895,0.3043054347,1.1853701563502734,odlyzko_block_1e12_10k,block_1e12_10k
1000000000081,267653395669.6025488242,0.1381778727,0.5382484434694021,odlyzko_block_1e12_10k,block_1e12_10k
1000000000082,267653395669.7407266969,0.2184540961,0.8509508425464613,odlyzko_block_1e12_10k,block_1e12_10k
1000000000083,267653395669.9591807930,0.5009838773,1.9514976377256503,odlyzko_block_1e12_10k,block_1e12_10k
1000000000084,267653395670.4601646703,0.1273772410,0.49617641639728244,odlyzko_block_1e12_10k,block_1e12_10k
1000000000085,267653395670.5875419113,0.1838039407,0.7159770450376326,odlyzko_block_1e12_10k,block_1e12_10k
1000000000086,267653395670.7713458520,0.2250187550,0.8765223567535378,odlyzko_block_1e12_10k,block_1e12_10k
1000000000087,267653395670.9963646070,0.2670267697,1.0401574459592768,odlyzko_block_1e12_10k,block_1e12_10k
1000000000088,267653395671.2633913767,0.2507756795,0.9768540831710957,odlyzko_block_1e12_10k,block_1e12_10k
1000000000089,267653395671.5141670562,0.3538322604,1.3782934972743703,odlyzko_block_1e12_10k,block_1e12_10k
1000000000090,267653395671.8679993166,0.3210351558,1.2505379445486773,odlyzko_block_1e12_10k,block_1e12_10k
1000000000091,267653395672.1890344724,0.1820371407,0.7090947756024777,odlyzko_block_1e12_10k,block_1e12_10k
1000000000092,267653395672.3710716131,0.3241231664,1.2625667655632373,odlyzko_block_1e12_10k,block_1e12_10k
1000000000093,267653395672.6951947795,0.1050769104,0.4093092646620296,odlyzko_block_1e12_10k,block_1e12_10k
1000000000094,267653395672.8002716899,0.2928724574,1.140834934352595,odlyzko_block_1e12_10k,block_1e12_10k
1000000000095,267653395673.0931441473,0.3815632124,1.4863147126710274,odlyzko_block_1e12_10k,block_1e12_10k
1000000000096,267653395673.4747073597,0.2581598043,1.0056176876641305,odlyzko_block_1e12_10k,block_1e12_10k
1000000000097,267653395673.7328671640,0.1123741615,0.43773446740573796,odlyzko_block_1e12_10k,block_1e12_10k
1000000000098,267653395673.8452413255,0.3336371787,1.2996269852033557,odlyzko_block_1e12_10k,block_1e12_10k
1000000000099,267653395674.1788785042,0.2127188242,0.8286100645864942,odlyzko_block_1e12_10k,block_1e12_10k
1000000000100,267653395674.3915973284,0.3007773127,1.171626956099484,odlyzko_block_1e12_10k,block_1e12_10k
1000000000101,267653395674.6923746411,0.2134381153,0.8314119409464396,odlyzko_block_1e12_10k,block_1e12_10k
1000000000102,267653395674.9058127564,0.1468963064,0.5722096217455256,odlyzko_block_1e12_10k,block_1e12_10k
1000000000103,267653395675.0527090628,0.2569195254,1.0007863917821236,odlyzko_block_1e12_10k,block_1e12_10k
1000000000104,267653395675.3096285882,0.2596693788,1.011497978835857,odlyzko_block_1e12_10k,block_1e12_10k
1000000000105,267653395675.5692979670,0.1260253711,0.49091043672067297,odlyzko_block_1e12_10k,block_1e12_10k
1000000000106,267653395675.6953233381,0.5155140503,2.0080974597377788,odlyzko_block_1e12_10k,block_1e12_10k
1000000000107,267653395676.2108373884,0.3724261433,1.4507228112706336,odlyzko_block_1e12_10k,block_1e12_10k
1000000000108,267653395676.5832635317,0.1459224488,0.5684161248049611,odlyzko_block_1e12_10k,block_1e12_10k
1000000000109,267653395676.7291859805,0.1793066055,0.6984584393175575,odlyzko_block_1e12_10k,block_1e12_10k
1000000000110,267653395676.9084925860,0.3730492308,1.453149942840173,odlyzko_block_1e12_10k,block_1e12_10k
1000000000111,267653395677.2815418168,0.3329690164,1.2970242724039847,odlyzko_block_1e12_10k,block_1e12_10k
1000000000112,267653395677.6145108332,0.1453866361,0.5663289574016802,odlyzko_block_1e12_10k,block_1e12_10k
1000000000113,267653395677.7598974693,0.3041571766,1.1847926420942934,odlyzko_block_1e12_10k,block_1e12_10k
1000000000114,267653395678.0640546459,0.2638296737,1.0277037012905808,odlyzko_block_1e12_10k,block_1e12_10k
1000000000115,267653395678.3278843196,0.2830716006,1.1026573606639785,odlyzko_block_1e12_10k,block_1e12_10k
1000000000116,267653395678.6109559202,0.3354765512,1.3067919484921373,odlyzko_block_1e12_10k,block_1e12_10k
1000000000117,267653395678.9464324714,0.1496548993,0.5829552520380495,odlyzko_block_1e12_10k,block_1e12_10k
1000000000118,267653395679.0960873707,0.3333158366,1.298375251610829,odlyzko_block_1e12_10k,block_1e12_10k
1000000000119,267653395679.4294032073,0.0620916385,0.24186743595119725,odlyzko_block_1e12_10k,block_1e12_10k
1000000000120,267653395679.4914948458,0.3088515023,1.2030785908633577,odlyzko_block_1e12_10k,block_1e12_10k
1000000000121,267653395679.8003463481,0.3943430978,1.536096586498416,odlyzko_block_1e12_10k,block_1e12_10k
1000000000122,267653395680.1946894459,0.0536059430,0.20881284981966686,odlyzko_block_1e12_10k,block_1e12_10k
1000000000123,267653395680.2482953889,0.3858086712,1.5028521766404053,odlyzko_block_1e12_10k,block_1e12_10k
1000000000124,267653395680.6341040601,0.1950059908,0.7596127293359707,odlyzko_block_1e12_10k,block_1e12_10k
1000000000125,267653395680.8291100509,0.3751028817,1.461149591256215,odlyzko_block_1e12_10k,block_1e12_10k
1000000000126,267653395681.2042129326,0.1952646162,0.7606201606727032,odlyzko_block_1e12_10k,block_1e12_10k
1000000000127,267653395681.3994775488,0.3103677629,1.208984926602552,odlyzko_block_1e12_10k,block_1e12_10k
1000000000128,267653395681.7098453117,0.2123289348,0.8270913166245857,odlyzko_block_1e12_10k,block_1e12_10k
1000000000129,267653395681.9221742465,0.1103652499,0.4299090933384901,odlyzko_block_1e12_10k,block_1e12_10k
1000000000130,267653395682.0325394964,0.1161620107,0.4524893908695243,odlyzko_block_1e12_10k,block_1e12_10k
1000000000131,267653395682.1487015071,0.2550097272,0.9933470971377873,odlyzko_block_1e12_10k,block_1e12_10k
1000000000132,267653395682.4037112343,0.3460575460,1.3480084173108349,odlyzko_block_1e12_10k,block_1e12_10k
1000000000133,267653395682.7497687803,0.2431167420,0.9470199924645014,odlyzko_block_1e12_10k,block_1e12_10k
1000000000134,267653395682.9928855223,0.1586283675,0.6179098739095136,odlyzko_block_1e12_10k,block_1e12_10k
1000000000135,267653395683.1515138898,0.5449630012,2.122810848172224,odlyzko_block_1e12_10k,block_1e12_10k
1000000000136,267653395683.6964768910,0.3389309218,1.3202478626875847,odlyzko_block_1e12_10k,block_1e12_10k
1000000000137,267653395684.0354078128,0.1832277333,0.7137325269400318,odlyzko_block_1e12_10k,block_1e12_10k
1000000000138,267653395684.2186355461,0.2949042668,1.148749502914727,odlyzko_block_1e12_10k,block_1e12_10k
1000000000139,267653395684.5135398129,0.1984440762,0.7730052072991319,odlyzko_block_1e12_10k,block_1e12_10k
1000000000140,267653395684.7119838891,0.1105684764,0.43070072766593254,odlyzko_block_1e12_10k,block_1e12_10k
1000000000141,267653395684.8225523655,0.3957090841,1.541417554216136,odlyzko_block_1e12_10k,block_1e12_10k
1000000000142,267653395685.2182614496,0.2037034756,0.7934923047289661,odlyzko_block_1e12_10k,block_1e12_10k
1000000000143,267653395685.4219649252,0.3001945953,1.1693570794026438,odlyzko_block_1e12_10k,block_1e12_10k
1000000000144,267653395685.7221595205,0.3491561661,1.3600785658319912,odlyzko_block_1e12_10k,block_1e12_10k
1000000000145,267653395686.0713156866,0.1538479998,0.5992887631381162,odlyzko_block_1e12_10k,block_1e12_10k
1000000000146,267653395686.2251636864,0.2950085268,1.1491556300439725,odlyzko_block_1e12_10k,block_1e12_10k
1000000000147,267653395686.5201722132,0.2650226685,1.0323508099904388,odlyzko_block_1e12_10k,block_1e12_10k
1000000000148,267653395686.7851948817,0.2176094713,0.8476607500394074,odlyzko_block_1e12_10k,block_1e12_10k
1000000000149,267653395687.0028043530,0.2132550546,0.8306988590709231,odlyzko_block_1e12_10k,block_1e12_10k
1000000000150,267653395687.2160594076,0.3546232478,1.3813746544017194,odlyzko_block_1e12_10k,block_1e12_10k
1000000000151,267653395687.5706826554,0.3692800007,1.4384675469222208,odlyzko_block_1e12_10k,block_1e12_10k
1000000000152,267653395687.9399626561,0.1115383334,0.4344786409487782,odlyzko_block_1e12_10k,block_1e12_10k
1000000000153,267653395688.0515009895,0.1712748145,0.6671719611036915,odlyzko_block_1e12_10k,block_1e12_10k
1000000000154,267653395688.2227758040,0.2425259940,0.9447188339276018,odlyzko_block_1e12_10k,block_1e12_10k
1000000000155,267653395688.4653017980,0.3382169507,1.317466709485438,odlyzko_block_1e12_10k,block_1e12_10k
1000000000156,267653395688.8035187487,0.3367304662,1.3116763614888636,odlyzko_block_1e12_10k,block_1e12_10k
1000000000157,267653395689.1402492149,0.1920942212,0.7482704252160296,odlyzko_block_1e12_10k,block_1e12_10k
1000000000158,267653395689.3323434361,0.2191523629,0.853670822317717,odlyzko_block_1e12_10k,block_1e12_10k
1000000000159,267653395689.5514957990,0.3757595570,1.4637075583999637,odlyzko_block_1e12_10k,block_1e12_10k
1000000000160,267653395689.9272553560,0.1704585582,0.6639923732700016,odlyzko_block_1e12_10k,block_1e12_10k
1000000000161,267653395690.0977139142,0.1823681967,0.7103843480462257,odlyzko_block_1e12_10k,block_1e12_10k
1000000000162,267653395690.2800821109,0.2559197685,0.996892008517725,odlyzko_block_1e12_10k,block_1e12_10k
1000000000163,267653395690.5360018794,0.3911411804,1.523624060885961,odlyzko_block_1e12_10k,block_1e12_10k
1000000000164,267653395690.9271430598,0.2567861692,1.000266925348464,odlyzko_block_1e12_10k,block_1e12_10k
1000000000165,267653395691.1839292290,0.1912476752,0.7449728489985712,odlyzko_block_1e12_10k,block_1e12_10k
1000000000166,267653395691.3751769042,0.1118646298,0.4357496731770934,odlyzko_block_1e12_10k,block_1e12_10k
1000000000167,267653395691.4870415340,0.3980227554,1.5504300679552165,odlyzko_block_1e12_10k,block_1e12_10k
1000000000168,267653395691.8850642894,0.3073340914,1.1971677743284264,odlyzko_block_1e12_10k,block_1e12_10k
1000000000169,267653395692.1923983808,0.1930361245,0.7519394496066012,odlyzko_block_1e12_10k,block_1e12_10k
1000000000170,267653395692.3854345053,0.1848087289,0.7198910268816844,odlyzko_block_1e12_10k,block_1e12_10k
1000000000171,267653395692.5702432342,0.1686879676,0.6570953381961804,odlyzko_block_1e12_10k,block_1e12_10k
1000000000172,267653395692.7389312018,0.3881422778,1.5119423449573495,odlyzko_block_1e12_10k,block_1e12_10k
1000000000173,267653395693.1270734796,0.1641640589,0.639473219917805,odlyzko_block_1e12_10k,block_1e12_10k
1000000000174,267653395693.2912375385,0.1800700936,0.7014324775890115,odlyzko_block_1e12_10k,block_1e12_10k
1000000000175,267653395693.4713076321,0.4135928008,1.6110805363524865,odlyzko_block_1e12_10k,block_1e12_10k
1000000000176,267653395693.8849004329,0.2852710630,1.1112249930243783,odlyzko_block_1e12_10k,block_1e12_10k
1000000000177,267653395694.1701714959,0.2528355000,0.9848777642190347,odlyzko_block_1e12_10k,block_1e12_10k
1000000000178,267653395694.4230069959,0.1195213427,0.46557509833404565,odlyzko_block_1e12_10k,block_1e12_10k
1000000000179,267653395694.5425283386,0.3951681423,1.5393104072768085,odlyzko_block_1e12_10k,block_1e12_10k
1000000000180,267653395694.9376964809,0.2686603733,1.0465208714361165,odlyzko_block_1e12_10k,block_1e12_10k
1000000000181,267653395695.2063568542,0.2915404391,1.1356462832169099,odlyzko_block_1e12_10k,block_1e12_10k
1000000000182,267653395695.4978972933,0.4101165115,1.5975392415840017,odlyzko_block_1e12_10k,block_1e12_10k
1000000000183,267653395695.9080138048,0.1005272785,0.3915869460266873,odlyzko_block_1e12_10k,block_1e12_10k
1000000000184,267653395696.0085410833,0.4180057564,1.62827045566795,odlyzko_block_1e12_10k,block_1e12_10k
1000000000185,267653395696.4265468397,0.2503877734,0.9753430608204119,odlyzko_block_1e12_10k,block_1e12_10k
1000000000186,267653395696.6769346131,0.2660699184,1.0364301941769778,odlyzko_block_1e12_10k,block_1e12_10k
1000000000187,267653395696.9430045315,0.1861862978,0.7252571126505615,odlyzko_block_1e12_10k,block_1e12_10k
1000000000188,267653395697.1291908293,0.2238687683,0.8720427788102251,odlyzko_block_1e12_10k,block_1e12_10k
1000000000189,267653395697.3530595976,0.0583016532,0.22710419167370655,odlyzko_block_1e12_10k,block_1e12_10k
1000000000190,267653395697.4113612508,0.4926185353,1.9189118682279969,odlyzko_block_1e12_10k,block_1e12_10k
1000000000191,267653395697.9039797861,0.1688284785,0.6576426745519365,odlyzko_block_1e12_10k,block_1e12_10k
1000000000192,267653395698.0728082646,0.1465195754,0.5707421300978709,odlyzko_block_1e12_10k,block_1e12_10k
1000000000193,267653395698.2193278400,0.3538461941,1.3783477736426968,odlyzko_block_1e12_10k,block_1e12_10k
1000000000194,267653395698.5731740341,0.1316286054,0.5127368846293684,odlyzko_block_1e12_10k,block_1e12_10k
1000000000195,267653395698.7048026395,0.1983844229,0.7727728379985037,odlyzko_block_1e12_10k,block_1e12_10k
1000000000196,267653395698.9031870624,0.3459168392,1.3474603178638185,odlyzko_block_1e12_10k,block_1e12_10k
1000000000197,267653395699.2491039016,0.2575523352,1.0032513949242257,odlyzko_block_1e12_10k,block_1e12_10k
1000000000198,267653395699.5066562368,0.3229725989,1.2580849252138335,odlyzko_block_1e12_10k,block_1e12_10k
1000000000199,267653395699.8296288357,0.2898276011,1.1289742135917655,odlyzko_block_1e12_10k,block_1e12_10k
1000000000200,267653395700.1194564368,0.2542118325,0.9902390338020219,odlyzko_block_1e12_10k,block_1e12_10k
1000000000201,267653395700.3736682693,0.3131875852,1.2199690656305247,odlyzko_block_1e12_10k,block_1e12_10k
1000000000202,267653395700.6868558545,0.0943143473,0.3673855273594648,odlyzko_block_1e12_10k,block_1e12_10k
1000000000203,267653395700.7811702018,0.2662499005,1.0371312838910878,odlyzko_block_1e12_10k,block_1e12_10k
1000000000204,267653395701.0474201023,0.2922440829,1.1383872081772393,odlyzko_block_1e12_10k,block_1e12_10k
1000000000205,267653395701.3396641852,0.2299362326,0.8956775558664972,odlyzko_block_1e12_10k,block_1e12_10k
1000000000206,267653395701.5696004178,0.3515737501,1.3694958538535165,odlyzko_block_1e12_10k,block_1e12_10k
1000000000207,267653395701.9211741679,0.2008996528,0.7825704890423949,odlyzko_block_1e12_10k,block_1e12_10k
1000000000208,267653395702.1220738207,0.2258287219,0.8796774453017244,odlyzko_block_1e12_10k,block_1e12_10k
1000000000209,267653395702.3479025426,0.1773791431,0.6909503367827473,odlyzko_block_1e12_10k,block_1e12_10k
1000000000210,267653395702.5252816857,0.2979079180,1.1604497162121685,odlyzko_block_1e12_10k,block_1e12_10k
1000000000211,267653395702.8231896037,0.2472496186,0.9631189115891506,odlyzko_block_1e12_10k,block_1e12_10k
1000000000212,267653395703.0704392223,0.3186358987,1.2411920458638332,odlyzko_block_1e12_10k,block_1e12_10k
1000000000213,267653395703.3890751210,0.4904404321,1.9104274370092216,odlyzko_block_1e12_10k,block_1e12_10k
1000000000214,267653395703.8795155531,0.1801545539,0.701761478349253,odlyzko_block_1e12_10k,block_1e12_10k
1000000000215,267653395704.0596701070,0.1715642797,0.6682995236469571,odlyzko_block_1e12_10k,block_1e12_10k
1000000000216,267653395704.2312343867,0.2783103224,1.0841106098028626,odlyzko_block_1e12_10k,block_1e12_10k
1000000000217,267653395704.5095447091,0.1609969199,0.6271361676564933,odlyzko_block_1e12_10k,block_1e12_10k
1000000000218,267653395704.6705416290,0.2872951302,1.1191094031607351,odlyzko_block_1e12_10k,block_1e12_10k
1000000000219,267653395704.9578367592,0.2049090162,0.7981882834637948,odlyzko_block_1e12_10k,block_1e12_10k
1000000000220,267653395705.1627457754,0.3408433942,1.3276975742294355,odlyzko_block_1e12_10k,block_1e12_10k
1000000000221,267653395705.5035891696,0.3074698286,1.1976965155482584,odlyzko_block_1e12_10k,block_1e12_10k
1000000000222,267653395705.8110589982,0.1608768445,0.6266684343221378,odlyzko_block_1e12_10k,block_1e12_10k
1000000000223,267653395705.9719358427,0.2619950264,1.0205571442214556,odlyzko_block_1e12_10k,block_1e12_10k
1000000000224,267653395706.2339308691,0.2274681455,0.8860635415972149,odlyzko_block_1e12_10k,block_1e12_10k
1000000000225,267653395706.4613990146,0.3883847215,1.5128867432321418,odlyzko_block_1e12_10k,block_1e12_10k
1000000000226,267653395706.8497837361,0.1720949230,0.6703665545305743,odlyzko_block_1e12_10k,block_1e12_10k
1000000000227,267653395707.0218786591,0.4045097493,1.575699051344324,odlyzko_block_1e12_10k,block_1e12_10k
1000000000228,267653395707.4263884084,0.2408248053,0.9380921421747669,odlyzko_block_1e12_10k,block_1e12_10k
1000000000229,267653395707.6672132137,0.1732007568,0.6746741423517671,odlyzko_block_1e12_10k,block_1e12_10k
1000000000230,267653395707.8404139705,0.3370155282,1.3127867721162798,odlyzko_block_1e12_10k,block_1e12_10k
1000000000231,267653395708.1774294987,0.1645194754,0.6408576845529483,odlyzko_block_1e12_10k,block_1e12_10k
1000000000232,267653395708.3419489741,0.3240985161,1.2624707445116108,odlyzko_block_1e12_10k,block_1e12_10k
1000000000233,267653395708.6660474902,0.0938009088,0.36538551485397425,odlyzko_block_1e12_10k,block_1e12_10k
1000000000234,267653395708.7598483990,0.2573880914,1.0026116110878462,odlyzko_block_1e12_10k,block_1e12_10k
1000000000235,267653395709.0172364904,0.1996572663,0.7777309833629932,odlyzko_block_1e12_10k,block_1e12_10k
1000000000236,267653395709.2168937567,0.3606193562,1.4047314766683456,odlyzko_block_1e12_10k,block_1e12_10k
1000000000237,267653395709.5775131129,0.1627408441,0.6339293282972663,odlyzko_block_1e12_10k,block_1e12_10k
1000000000238,267653395709.7402539570,0.3138997016,1.2227429941664243,odlyzko_block_1e12_10k,block_1e12_10k
1000000000239,267653395710.0541536586,0.2131419777,0.8302583872079212,odlyzko_block_1e12_10k,block_1e12_10k
1000000000240,267653395710.2672956363,0.3262662166,1.2709146537808216,odlyzko_block_1e12_10k,block_1e12_10k
1000000000241,267653395710.5935618529,0.2496002976,0.9722755825400704,odlyzko_block_1e12_10k,block_1e12_10k
1000000000242,267653395710.8431621505,0.2120016371,0.8258163840060221,odlyzko_block_1e12_10k,block_1e12_10k
1000000000243,267653395711.0551637876,0.1161324279,0.45237415609665205,odlyzko_block_1e12_10k,block_1e12_10k
1000000000244,267653395711.1712962155,0.4212647170,1.6409651833876222,odlyzko_block_1e12_10k,block_1e12_10k
1000000000245,267653395711.5925609325,0.0775846657,0.30221789302728636,odlyzko_block_1e12_10k,block_1e12_10k
1000000000246,267653395711.6701455982,0.3755545938,1.4629091590576475,odlyzko_block_1e12_10k,block_1e12_10k
1000000000247,267653395712.0457001920,0.3557661824,1.3858267620955498,odlyzko_block_1e12_10k,block_1e12_10k
1000000000248,267653395712.4014663744,0.3810358364,1.4842604090090445,odlyzko_block_1e12_10k,block_1e12_10k
1000000000249,267653395712.7825022108,0.3042020852,1.1849675759274136,odlyzko_block_1e12_10k,block_1e12_10k
