index,spacing_normalized,source
1,1.828258454866519,goe
2,1.2493767831668479,goe
3,0.8149460524856174,goe
4,1.1242764006568302,goe
5,0.2793695922767808,goe
6,0.5896482862926388,goe
7,1.086484493855284,goe
8,1.010079311412817,goe
9,0.6120170811780017,goe
10,0.9926589206822106,goe
11,0.5753004617773747,goe
12,1.1008219070713516,goe
13,0.5926469644256634,goe
14,0.6534555723627019,goe
15,1.444927420970917,goe
16,1.7631819895759009,goe
17,0.9501879078353945,goe
18,1.3675244467814107,goe
19,1.3159051266975248,goe
20,0.22067293408872315,goe
21,1.1783693492486789,goe
22,0.41397417748502646,goe
23,1.102182846443986,goe
24,1.5523842424397327,goe
25,0.9773682687520222,goe
26,0.3005883784685315,goe
27,1.170581377967267,goe
28,0.30927903342437935,goe
29,0.9587776541982994,goe
30,1.0722472943617736,goe
31,1.3488810330431729,goe
32,1.3652539893321773,goe
33,0.9813775143566533,goe
34,1.2254788257036053,goe
35,0.6508341034371157,goe
36,0.20157596759433472,goe
37,1.485998256718358,goe
38,2.427637130128917,goe
39,1.220044591218352,goe
40,0.4659200522251254,goe
41,0.5430622051734347,goe
42,1.1075361750733406,goe
43,1.4427887355602889,goe
44,1.4220186000119979,goe
45,0.5778779744340313,goe
46,0.8349959838361639,goe
47,1.0912261309027307,goe
48,1.397959360834239,goe
49,1.2342210522255996,goe
50,1.210559806139538,goe
51,1.7735477130182833,goe
52,1.2290046353670145,goe
53,0.7836706350392424,goe
54,0.44614297037526685,goe
55,0.6566374072588562,goe
56,0.9401083816498343,goe
57,0.3401105397816093,goe
58,2.267309791342798,goe
59,0.5117235942950004,goe
60,0.9198827529649601,goe
61,0.23168739435259608,goe
62,1.6528607277638614,goe
63,0.13769262259052192,goe
64,1.5318890125608724,goe
65,1.9231571391364919,goe
66,0.5795309574650129,goe
67,0.6007679646501679,goe
68,0.9699986377982821,goe
69,1.301638555675036,goe
70,0.38507913458331033,goe
71,0.8087590406022156,goe
72,1.3410872817989639,goe
73,0.940232071359362,goe
74,1.4269337138602924,goe
75,0.38595796346335354,goe
76,1.6081822493606226,goe
77,0.8016212567005104,goe
78,0.7656194311328284,goe
79,1.2119985457872018,goe
80,1.25733952199418,goe
81,0.5801794873202933,goe
82,1.581649453651163,goe
83,0.6363424264173375,goe
84,1.3762448672437202,goe
85,0.19338971234139873,goe
86,1.1491994764639708,goe
87,1.0391427892039302,goe
88,1.1368739025527186,goe
89,1.5380342573251067,goe
90,1.9183743135958489,goe
91,0.35202110765368055,goe
92,0.12963927086574414,goe
93,0.8593381724981539,goe
94,0.9366588999390053,goe
95,1.0614981711329936,goe
96,0.16003876564809258,goe
97,1.7191179417536115,goe
98,0.7021032931711586,goe
99,1.8054841078250106,goe
100,1.3817969199914315,goe
101,1.638415677542105,goe
102,0.8897083200665057,goe
103,0.6957168240877243,goe
104,0.809309151848079,goe
105,1.2050355069456595,goe
106,1.546656647295521,goe
107,0.8195437699929077,goe
108,1.0527703180109802,goe
109,1.080363548662189,goe
110,0.5175754060344958,goe
111,0.11217337519434668,goe
112,1.4269424148538492,goe
