index,gamma,spacing_raw,spacing_normalized,source,block_label
1000000000000000000001,144176897509546973538.4980696,0.1954816,1.3869573789296799,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000002,144176897509546973538.6935512,0.0611054,0.4335476352886904,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000003,144176897509546973538.7546566,0.0993922,0.7051955027892882,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000004,144176897509546973538.8540488,0.1160803,0.8235988892733174,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000005,144176897509546973538.9701291,0.2448172,1.736997354374546,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000006,144176897509546973539.2149463,0.1379135,0.9785071662960525,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000007,144176897509546973539.3528598,0.2157660,1.5308767977249078,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000008,144176897509546973539.5686258,0.1172627,0.8319881105854331,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000009,144176897509546973539.6858885,0.1496446,1.0617402465857675,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000010,144176897509546973539.8355331,0.1937155,1.3744267600533884,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000011,144176897509546973540.0292486,0.1575882,1.1181007154752478,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000012,144176897509546973540.1868368,0.1005854,0.7136613509537135,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000013,144176897509546973540.2874222,0.0573420,0.4068460152903685,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000014,144176897509546973540.3447642,0.0372800,0.2645045420464047,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000015,144176897509546973540.3820442,0.2031173,1.4411332730204454,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000016,144176897509546973540.5851615,0.2002771,1.420981829878809,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000017,144176897509546973540.7854386,0.0574727,0.4077733421048928,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000018,144176897509546973540.8429113,0.0838789,0.5951274150176014,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000019,144176897509546973540.9267902,0.2785588,1.9763966691790784,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000020,144176897509546973541.2053490,0.1235524,0.876614028453171,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000021,144176897509546973541.3289014,0.0844895,0.5994596702046596,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000022,144176897509546973541.4133909,0.2439887,1.7311190814913526,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000023,144176897509546973541.6573796,0.1381832,0.9804207090801168,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000024,144176897509546973541.7955628,0.0547551,0.38849175563854865,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000025,144176897509546973541.8503179,0.2321637,1.6472197732912792,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000026,144176897509546973542.0824816,0.1602971,1.137320574755009,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000027,144176897509546973542.2427787,0.1122928,0.7967262778730825,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000028,144176897509546973542.3550715,0.1082690,0.7681770993246297,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000029,144176897509546973542.4633405,0.1120710,0.7951525893691691,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000030,144176897509546973542.5754115,0.1271328,0.9020172490095805,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000031,144176897509546973542.7025443,0.1188162,0.8430103156838528,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000032,144176897509546973542.8213605,0.0887475,0.6296705162356037,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000033,144176897509546973542.9101080,0.1694919,1.2025584063861325,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000034,144176897509546973543.0795999,0.3011392,2.1366063891690095,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000035,144176897509546973543.3807391,0.1208536,0.8574658294704769,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000036,144176897509546973543.5015927,0.0857732,0.6085676230111233,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000037,144176897509546973543.5873659,0.1576659,1.1186520031071416,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000038,144176897509546973543.7450318,0.0730465,0.5182706821510918,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000039,144176897509546973543.8180783,0.2016720,1.4308787554609046,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000000040,144176897509546973544.0197503,0.1495033,1.0607377119347172,odlyzko_block_1e21_10k,block_1e21_10k
